,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
119,313488283,758763386981191680,2016-07-28 16:37,"In my bed, tweeting",0.2,0.1,Who Funded  ? This v generous  &  donor He buys the politics he wants Read  via ,#Brexit #UKIP #VoteLeave
120,175444192,758749038107766784,2016-07-28 15:40,Argentina,0.04999999999999999,0.75,For countries of illegal immigrants criminals that refuse to receive their own citizens- freeze aid block all visas   ,#LeaveEU #Brexit #euco
121,2751594014,758748943186403330,2016-07-28 15:40,"Helsinki, Finland",0.0,0.0,Team UK already arguing with itself over what  means for trade.  via   pic.twitter.,#VoteLeave #FT #Brexit
122,417347460,758748495096401921,2016-07-28 15:38,United Kingdom,0.4000000000000001,0.8333333333333334,So happy I voted to  only those with a genuine understanding of the EU and all of its corruption would vote to leave ,#leaveEU #brexit
123,3028002875,758732855899848707,2016-07-28 14:36,England ,-0.5,0.3,EU is a failed project  We lead you follow  ,#VoteLeave #Brexit
124,12912542,758731389873246208,2016-07-28 14:30,ENGLAND ,-0.6999999999999998,0.6666666666666666,Twardowski warn  watchers  BAD WAIT FOR fallout from  -Warsaw.   …    ,#Europe #Brexit #Brussels #VOTELEAVE #LEAVEEU #UKIP #UK
125,119161370,758681558987464704,2016-07-28 11:12,USA,0.04444444444444443,0.7333333333333334, The world is catching on quickly except for the lefty idiot tribe called the    ,#EuropeanUnion #VoteLeave #Brexit
126,379851447,758681176710246400,2016-07-28 11:11,London UK,0.0,0.0,Trade wars: memo shows EU is costing UK billions     ,#EU #brexit #referendum #voteleave
127,379851447,758680923869179905,2016-07-28 11:10,London UK,0.0,0.0,Millions to defy Corbyn over Europe as anti-EU movement sweeps left     ,#EU #brexit #referendum #voteleave
128,379851447,758680419181232128,2016-07-28 11:08,London UK,0.5,0.5,Top economist calls for Osborne to RESIGN after Brexit vote     ,#EU #brexit #referendum #voteleave
129,4887463821,758675730993651713,2016-07-28 10:49,,0.0,0.0,it was  celebrating the result of  and the  drowning there sorrows    …,#voteleave #EUref #remainers #brexit
